SERIALNO,SPORDER,PUMA,STATE,PWGTP,HISP,RAC1P
2019HU0047113,1,07508,6,14,24,9
2019HU0047113,2,07508,6,22,11,8
2019HU0047141,1,07510,6,23,1,1
2019HU0047294,1,07513,6,58,1,6
2019HU0047294,2,07513,6,73,1,6
2019HU0047720,1,07512,6,42,1,1
2019HU0047720,2,07512,6,52,1,1
2019HU0047925,1,07508,6,22,1,1
2019HU0048032,1,07509,6,7,1,1
2019HU0048032,2,07509,6,10,1,1
2019HU0048032,3,07509,6,8,1,1
2019HU0048203,1,07507,6,7,1,1
2019HU0048203,2,07507,6,7,1,6
2019HU0048203,3,07507,6,8,1,9
2019HU0048283,1,07510,6,15,1,1
2019HU0048283,2,07510,6,16,1,1
2019HU0048283,3,07510,6,11,1,1
2019HU0048585,1,07511,6,15,1,6
2019HU0048585,2,07511,6,16,4,1
2019HU0048585,3,07511,6,17,1,1
2019HU0048898,1,07514,6,17,1,1
2019HU0048898,2,07514,6,13,1,1
2019HU0048898,3,07514,6,17,1,1
2019HU0048898,4,07514,6,13,1,1
2019HU0048981,1,07507,6,14,1,1
2019HU0048981,2,07507,6,17,1,6
2019HU0049184,1,07509,6,7,4,1
2019HU0049184,2,07509,6,10,1,1
2019HU0050191,1,07509,6,14,1,6
2019HU0050191,2,07509,6,9,1,1
2019HU0050191,3,07509,6,19,1,6
2019HU0051808,1,07514,6,9,1,7
2019HU0051808,2,07514,6,13,1,7
2019HU0051808,3,07514,6,4,1,9
2019HU0051808,4,07514,6,4,1,9
2019HU0051808,5,07514,6,13,1,7
2019HU0051808,6,07514,6,13,1,7
2019HU0052025,1,07507,6,15,1,6
2019HU0052270,1,07509,6,15,1,6
2019HU0052634,1,07513,6,22,1,1
2019HU0052634,2,07513,6,21,1,1
2019HU0052897,1,07512,6,13,1,1
2019HU0052897,2,07512,6,13,1,1
2019HU0052897,3,07512,6,14,1,1
2019HU0052942,1,07510,6,15,1,1
2019HU0052975,1,07512,6,19,1,1
2019HU0053401,1,07508,6,16,1,1
2019HU0053401,2,07508,6,14,1,1
2019HU0053401,3,07508,6,13,1,1
2019HU0053401,4,07508,6,16,1,1
2019HU0053448,1,07512,6,9,1,1
2019HU0053516,1,07510,6,28,1,1
2019HU0053516,2,07510,6,21,1,1
2019HU0053516,3,07510,6,20,1,1
2019HU0053590,1,07508,6,11,1,1
2019HU0053590,2,07508,6,13,1,1
2019HU0053820,1,07510,6,20,1,1
2019HU0054164,1,07509,6,21,1,1
2019HU0054777,1,07510,6,76,1,6
2019HU0054777,2,07510,6,110,1,6
2019HU0056535,1,07514,6,9,1,6
2019HU0056535,2,07514,6,16,1,6
2019HU0056535,3,07514,6,18,1,6
2019HU0056723,1,07514,6,8,1,6
2019HU0057136,1,07511,6,51,1,1
2019HU0057324,1,07508,6,12,1,6
2019HU0057324,2,07508,6,14,1,6
2019HU0057324,3,07508,6,18,1,6
2019HU0057324,4,07508,6,20,1,6
2019HU0057392,1,07509,6,10,1,1
2019HU0057392,2,07509,6,10,1,1
2019HU0057810,1,07513,6,26,1,6
2019HU0057810,2,07513,6,21,1,6
2019HU0057810,3,07513,6,18,1,6
2019HU0057810,4,07513,6,31,1,6
2019HU0057828,1,07508,6,10,1,9
2019HU0057828,2,07508,6,7,1,1
2019HU0057828,3,07508,6,12,19,9
2019HU0057828,4,07508,6,12,2,8
2019HU0058120,1,07507,6,13,1,6
2019HU0058339,1,07514,6,7,1,1
2019HU0058339,2,07514,6,20,1,1
2019HU0058339,3,07514,6,19,1,1
2019HU0058339,4,07514,6,7,2,1
2019HU0058582,1,07510,6,23,3,1
2019HU0058582,2,07510,6,16,1,1
2019HU0061050,1,07507,6,8,1,2
2019HU0061050,2,07507,6,8,1,2
2019HU0061168,1,07509,6,21,1,1
2019HU0061168,2,07509,6,22,1,1
2019HU0061168,3,07509,6,20,1,1
2019HU0061730,1,07511,6,26,1,1
2019HU0061874,1,07509,6,21,1,1
2019HU0062358,1,07514,6,22,1,1
2019HU0063375,1,07508,6,22,1,6
2019HU0063375,2,07508,6,23,1,1
2019HU0063375,3,07508,6,29,1,9
2019HU0063375,4,07508,6,21,1,9
2019HU0063375,5,07508,6,21,1,9
2019HU0064130,1,07514,6,14,23,9
2019HU0064130,2,07514,6,14,1,1
2019HU0064249,1,07507,6,16,1,2
2019HU0064249,2,07507,6,14,1,2
2019HU0064249,3,07507,6,22,1,2
2019HU0064249,4,07507,6,13,1,2
2019HU0064249,5,07507,6,34,1,2
2019HU0064249,6,07507,6,20,1,2
2019HU0064249,7,07507,6,23,1,2
2019HU0064611,1,07511,6,12,1,1
2019HU0064611,2,07511,6,13,1,1
2019HU0064937,1,07508,6,19,1,6
2019HU0064937,2,07508,6,19,1,6
2019HU0064937,3,07508,6,16,1,6
2019HU0064937,4,07508,6,24,1,6
2019HU0065179,1,07514,6,11,1,1
2019HU0065179,2,07514,6,8,1,1
2019HU0065412,1,07514,6,20,1,1
2019HU0065500,1,07507,6,40,1,6
2019HU0065500,2,07507,6,36,1,6
2019HU0065678,1,07514,6,28,1,1
2019HU0065678,2,07514,6,31,1,6
2019HU0065678,3,07514,6,25,1,6
2019HU0065844,1,07512,6,10,1,1
2019HU0066552,1,07512,6,23,1,1
2019HU0066552,2,07512,6,29,1,1
2019HU0067151,1,07512,6,13,1,6
2019HU0067151,2,07512,6,14,1,6
2019HU0067151,3,07512,6,14,1,6
2019HU0067151,4,07512,6,14,1,6
2019HU0067271,1,07512,6,24,1,6
2019HU0067271,2,07512,6,24,1,6
2019HU0067271,3,07512,6,25,1,6
2019HU0067271,4,07512,6,24,1,6
2019HU0067597,1,07508,6,20,1,1
2019HU0067989,1,07510,6,13,1,1
2019HU0067989,2,07510,6,20,1,1
2019HU0068143,1,07510,6,32,1,1
2019HU0068290,1,07513,6,13,1,1
2019HU0068290,2,07513,6,17,1,6
2019HU0068290,3,07513,6,14,1,1
2019HU0068584,1,07512,6,16,1,1
2019HU0068584,2,07512,6,15,1,6
2019HU0068584,3,07512,6,16,1,9
2019HU0068911,1,07513,6,13,2,1
2019HU0068911,2,07513,6,19,2,3
2019HU0068911,3,07513,6,23,19,2
2019HU0068911,4,07513,6,24,2,2
2019HU0069265,1,07511,6,24,1,9
2019HU0069265,2,07511,6,23,1,1
2019HU0069361,1,07513,6,3,1,1
2019HU0069361,2,07513,6,8,1,2
2019HU0069639,1,07512,6,12,1,1
2019HU0069639,2,07512,6,11,1,1
2019HU0070006,1,07512,6,27,1,6
2019HU0070006,2,07512,6,28,1,6
2019HU0070006,3,07512,6,29,1,6
2019HU0070006,4,07512,6,31,1,6
2019HU0070006,5,07512,6,34,1,6
2019HU0070006,6,07512,6,18,1,6
2019HU0070006,7,07512,6,34,1,6
2019HU0070006,8,07512,6,30,1,6
2019HU0071104,1,07508,6,11,1,1
2019HU0071104,2,07508,6,12,1,1
2019HU0071377,1,07508,6,15,17,8
2019HU0071377,2,07508,6,25,1,1
2019HU0071377,3,07508,6,11,1,2
2019HU0071377,4,07508,6,37,1,6
2019HU0071377,5,07508,6,23,1,6
2019HU0071539,1,07512,6,23,1,9
2019HU0071721,1,07513,6,25,1,1
2019HU0071721,2,07513,6,26,2,8
2019HU0071780,1,07512,6,15,2,1
2019HU0071780,2,07512,6,12,2,1
2019HU0071837,1,07509,6,7,1,1
2019HU0072056,1,07507,6,37,1,6
2019HU0072056,2,07507,6,43,1,6
2019HU0072056,3,07507,6,53,1,6
2019HU0072056,4,07507,6,60,1,6
2019HU0072357,1,07511,6,11,1,1
2019HU0072357,2,07511,6,12,1,1
2019HU0072357,3,07511,6,22,1,1
2019HU0073127,1,07511,6,17,1,1
2019HU0073127,2,07511,6,18,1,9
2019HU0074745,1,07513,6,21,1,1
2019HU0074745,2,07513,6,32,1,1
2019HU0074745,3,07513,6,34,1,1
2019HU0076320,1,07514,6,14,1,6
2019HU0076320,2,07514,6,20,1,6
2019HU0076320,3,07514,6,12,1,6
2019HU0076684,1,07509,6,14,1,1
2019HU0077121,1,07508,6,14,1,1
2019HU0077121,2,07508,6,17,1,1
2019HU0077121,3,07508,6,15,1,1
2019HU0077179,1,07514,6,16,1,1
2019HU0077179,2,07514,6,12,11,1
2019HU0077179,3,07514,6,33,11,1
2019HU0077179,4,07514,6,9,2,1
2019HU0077589,1,07512,6,34,1,6
2019HU0077589,2,07512,6,40,1,6
2019HU0077589,3,07512,6,41,1,6
2019HU0077589,4,07512,6,34,1,6
2019HU0077589,5,07512,6,51,1,6
2019HU0078175,1,07508,6,11,1,6
2019HU0078268,1,07511,6,16,1,1
2019HU0078268,2,07511,6,14,1,1
2019HU0079007,1,07514,6,20,1,1
2019HU0079007,2,07514,6,18,1,1
2019HU0079540,1,07509,6,7,1,1
2019HU0079540,2,07509,6,6,1,1
2019HU0079540,3,07509,6,7,1,6
2019HU0079644,1,07510,6,19,1,9
2019HU0079988,1,07513,6,25,1,6
2019HU0079988,2,07513,6,42,1,6
2019HU0080345,1,07508,6,10,1,1
2019HU0080345,2,07508,6,13,1,1
2019HU0080345,3,07508,6,22,2,1
2019HU0080375,1,07508,6,22,1,6
2019HU0080375,2,07508,6,21,1,6
2019HU0081751,1,07511,6,13,1,6
2019HU0082767,1,07510,6,75,1,1
2019HU0083637,1,07509,6,9,19,9
2019HU0083637,2,07509,6,17,19,1
2019HU0083637,3,07509,6,14,19,1
2019HU0083637,4,07509,6,16,24,1
2019HU0083637,5,07509,6,22,19,1
2019HU0083671,1,07513,6,15,1,6
2019HU0083671,2,07513,6,14,1,6
2019HU0083671,3,07513,6,23,1,6
2019HU0084519,1,07514,6,22,1,1
2019HU0084519,2,07514,6,16,1,1
2019HU0084519,3,07514,6,18,2,1
2019HU0084905,1,07509,6,6,1,1
2019HU0084905,2,07509,6,8,1,1
2019HU0085032,1,07511,6,13,1,1
2019HU0085032,2,07511,6,13,1,1
2019HU0085032,3,07511,6,13,1,1
2019HU0085965,1,07512,6,15,1,6
2019HU0085965,2,07512,6,11,1,6
2019HU0085965,3,07512,6,12,1,6
2019HU0085965,4,07512,6,16,1,6
2019HU0085965,5,07512,6,16,1,6
2019HU0086370,1,07512,6,28,3,1
2019HU0086498,1,07510,6,9,1,6
2019HU0086498,2,07510,6,14,1,1
2019HU0086744,1,07508,6,51,1,1
2019HU0086744,2,07508,6,80,2,9
2019HU0086744,3,07508,6,47,2,9
2019HU0086966,1,07511,6,9,1,6
2019HU0086966,2,07511,6,16,1,6
2019HU0086966,3,07511,6,14,1,6
2019HU0087230,1,07508,6,28,1,1
2019HU0087230,2,07508,6,50,1,2
2019HU0087230,3,07508,6,64,1,3
2019HU0087230,4,07508,6,40,1,1
2019HU0087456,1,07514,6,13,2,8
2019HU0087456,2,07514,6,14,2,8
2019HU0087456,3,07514,6,9,2,8
2019HU0087456,4,07514,6,16,2,8
2019HU0087456,5,07514,6,15,2,8
2019HU0087456,6,07514,6,17,7,8
2019HU0087456,7,07514,6,14,1,1
2019HU0088138,1,07507,6,10,1,6
2019HU0088138,2,07507,6,16,1,6
2019HU0088138,3,07507,6,15,1,6
2019HU0088304,1,07507,6,23,1,1
2019HU0088304,2,07507,6,38,2,8
2019HU0088336,1,07511,6,21,1,9
2019HU0088336,2,07511,6,27,1,1
2019HU0088336,3,07511,6,40,1,9
2019HU0088415,1,07509,6,16,1,6
2019HU0088415,2,07509,6,20,1,6
2019HU0088505,1,07514,6,8,1,6
2019HU0088505,2,07514,6,9,1,6
2019HU0088565,1,07511,6,93,1,1
2019HU0089251,1,07514,6,15,13,1
2019HU0089305,1,07510,6,21,1,1
2019HU0089442,1,07508,6,15,1,6
2019HU0090383,1,07511,6,20,2,1
2019HU0090383,2,07511,6,25,2,2
2019HU0090688,1,07511,6,13,1,1
2019HU0090856,1,07508,6,11,1,1
2019HU0091254,1,07508,6,26,1,6
2019HU0091254,2,07508,6,20,1,1
2019HU0091254,3,07508,6,25,1,9
2019HU0091282,1,07507,6,23,1,2
2019HU0091757,1,07507,6,15,1,2
2019HU0093164,1,07508,6,17,1,6
2019HU0093164,2,07508,6,18,1,6
2019HU0093164,3,07508,6,23,1,6
2019HU0093164,4,07508,6,23,1,6
2019HU0093530,1,07512,6,25,1,9
2019HU0093530,2,07512,6,25,1,6
2019HU0093530,3,07512,6,21,1,9
2019HU0093795,1,07511,6,21,1,1
2019HU0093824,1,07509,6,30,1,1
2019HU0094561,1,07509,6,15,2,1
2019HU0094888,1,07509,6,10,1,1
2019HU0094888,2,07509,6,10,1,6
2019HU0094888,3,07509,6,7,1,9
2019HU0095407,1,07512,6,12,1,6
2019HU0095407,2,07512,6,17,1,6
2019HU0095407,3,07512,6,13,1,6
2019HU0095407,4,07512,6,14,1,6
2019HU0095407,5,07512,6,14,1,6
2019HU0095407,6,07512,6,13,1,6
2019HU0095433,1,07507,6,10,1,1
2019HU0095433,2,07507,6,12,1,1
2019HU0095581,1,07511,6,16,1,1
2019HU0095581,2,07511,6,10,1,1
2019HU0095834,1,07511,6,21,1,1
2019HU0095834,2,07511,6,36,2,1
2019HU0095834,3,07511,6,26,1,1
2019HU0096057,1,07512,6,13,1,1
2019HU0096057,2,07512,6,12,1,1
2019HU0097098,1,07514,6,20,1,1
2019HU0097381,1,07510,6,24,1,1
2019HU0097381,2,07510,6,22,1,1
2019HU0097529,1,07512,6,13,1,6
2019HU0097529,2,07512,6,11,1,6
2019HU0097529,3,07512,6,12,1,6
2019HU0097529,4,07512,6,10,1,6
2019HU0097784,1,07508,6,14,1,6
2019HU0097784,2,07508,6,13,1,6
2019HU0098332,1,07513,6,14,1,6
2019HU0098332,2,07513,6,14,1,6
2019HU0098332,3,07513,6,17,1,6
2019HU0099045,1,07507,6,20,1,6
2019HU0099045,2,07507,6,19,1,6
2019HU0099045,3,07507,6,22,1,6
2019HU0099045,4,07507,6,22,1,6
2019HU0099045,5,07507,6,23,1,6
2019HU0099045,6,07507,6,20,1,6
2019HU0099747,1,07511,6,8,1,9
2019HU0100188,1,07511,6,15,1,1
2019HU0100869,1,07511,6,10,1,1
2019HU0100869,2,07511,6,20,4,1
2019HU0100869,3,07511,6,10,1,1
2019HU0100869,4,07511,6,11,1,1
2019HU0100880,1,07514,6,15,1,1
2019HU0100880,2,07514,6,18,1,1
2019HU0101186,1,07511,6,20,1,1
2019HU0101186,2,07511,6,17,1,9
2019HU0101186,3,07511,6,13,1,9
2019HU0101186,4,07511,6,17,1,9
2019HU0101835,1,07510,6,15,1,1
2019HU0102653,1,07513,6,66,1,6
2019HU0102653,2,07513,6,67,1,6
2019HU0102653,3,07513,6,46,1,6
2019HU0103230,1,07511,6,33,1,1
2019HU0104298,1,07514,6,16,2,8
2019HU0104298,2,07514,6,16,1,1
2019HU0104298,3,07514,6,16,1,1
2019HU0104298,4,07514,6,14,1,1
2019HU0104318,1,07513,6,30,1,2
2019HU0105154,1,07511,6,10,1,1
2019HU0105154,2,07511,6,13,1,1
2019HU0106001,1,07514,6,17,1,1
2019HU0106001,2,07514,6,19,1,1
2019HU0106030,1,07507,6,13,1,1
2019HU0106408,1,07514,6,13,1,1
2019HU0106408,2,07514,6,13,1,1
2019HU0106678,1,07508,6,10,1,1
2019HU0106678,2,07508,6,15,1,1
2019HU0106678,3,07508,6,14,1,1
2019HU0107344,1,07511,6,41,1,1
2019HU0107344,2,07511,6,37,1,1
2019HU0107344,3,07511,6,58,17,8
2019HU0107706,1,07511,6,26,2,3
2019HU0107706,2,07511,6,18,1,1
2019HU0108122,1,07509,6,7,1,1
2019HU0109100,1,07513,6,18,1,6
2019HU0109100,2,07513,6,20,1,6
2019HU0109100,3,07513,6,21,1,6
2019HU0109100,4,07513,6,19,1,6
2019HU0109185,1,07514,6,7,1,9
2019HU0109459,1,07513,6,14,1,6
2019HU0110262,1,07511,6,12,1,6
2019HU0110525,1,07509,6,17,1,1
2019HU0110525,2,07509,6,17,1,1
2019HU0111592,1,07509,6,11,1,1
2019HU0111592,2,07509,6,9,1,1
2019HU0111592,3,07509,6,7,1,1
2019HU0111592,4,07509,6,8,1,1
2019HU0112920,1,07509,6,18,1,1
2019HU0113174,1,07511,6,37,1,1
2019HU0113174,2,07511,6,37,1,1
2019HU0113213,1,07509,6,8,1,6
2019HU0113213,2,07509,6,22,1,2
2019HU0113593,1,07510,6,19,1,1
2019HU0113980,1,07508,6,26,1,6
2019HU0113980,2,07508,6,25,1,6
2019HU0114053,1,07510,6,28,1,6
2019HU0114184,1,07508,6,11,1,1
2019HU0115127,1,07507,6,14,1,6
2019HU0115127,2,07507,6,14,1,6
2019HU0115237,1,07514,6,53,1,1
2019HU0115237,2,07514,6,48,1,6
2019HU0115637,1,07509,6,16,1,1
2019HU0116486,1,07507,6,14,1,6
2019HU0116486,2,07507,6,13,1,6
2019HU0116486,3,07507,6,14,1,6
2019HU0116486,4,07507,6,14,1,6
2019HU0116486,5,07507,6,17,1,6
2019HU0116486,6,07507,6,16,1,6
2019HU0116928,1,07508,6,9,1,1
2019HU0116928,2,07508,6,22,1,1
2019HU0116928,3,07508,6,22,1,1
2019HU0116928,4,07508,6,16,1,1
2019HU0117347,1,07511,6,13,1,1
2019HU0117347,2,07511,6,12,1,6
2019HU0117693,1,07513,6,15,1,6
2019HU0117693,2,07513,6,12,1,6
2019HU0117693,3,07513,6,18,2,6
2019HU0117693,4,07513,6,24,11,8
2019HU0118630,1,07509,6,44,1,1
2019HU0118630,2,07509,6,39,1,6
2019HU0118779,1,07514,6,9,1,6
2019HU0118779,2,07514,6,10,1,6
2019HU0118779,3,07514,6,8,1,6
2019HU0120573,1,07508,6,11,1,9
2019HU0120929,1,07507,6,17,11,1
2019HU0120929,2,07507,6,17,2,1
2019HU0122025,1,07509,6,8,1,1
2019HU0122298,1,07510,6,21,1,6
2019HU0122533,1,07512,6,64,1,6
2019HU0122533,2,07512,6,65,1,6
2019HU0122533,3,07512,6,76,1,6
2019HU0122533,4,07512,6,69,1,6
2019HU0122533,5,07512,6,85,1,6
2019HU0123168,1,07507,6,11,11,1
2019HU0123199,1,07508,6,8,1,1
2019HU0123541,1,07508,6,32,1,6
2019HU0123541,2,07508,6,26,1,1
2019HU0123541,3,07508,6,17,1,9
2019HU0123541,4,07508,6,23,1,9
2019HU0123837,1,07508,6,17,1,6
2019HU0123837,2,07508,6,24,1,6
2019HU0124137,1,07512,6,24,1,6
2019HU0124137,2,07512,6,30,1,6
2019HU0124137,3,07512,6,29,1,6
2019HU0124137,4,07512,6,29,1,6
2019HU0124137,5,07512,6,32,1,6
2019HU0125109,1,07509,6,19,11,8
2019HU0125858,1,07514,6,16,1,1
2019HU0125869,1,07513,6,11,1,6
2019HU0125869,2,07513,6,12,1,6
2019HU0125869,3,07513,6,12,1,6
2019HU0125869,4,07513,6,12,1,6
2019HU0126232,1,07509,6,16,1,1
2019HU0126485,1,07510,6,22,2,1
2019HU0126511,1,07509,6,27,5,9
2019HU0126640,1,07513,6,20,1,6
2019HU0126640,2,07513,6,25,1,6
2019HU0126640,3,07513,6,34,1,6
2019HU0126998,1,07513,6,14,1,1
2019HU0126998,2,07513,6,12,1,1
2019HU0127040,1,07507,6,16,1,6
2019HU0127040,2,07507,6,25,1,6
2019HU0127046,1,07511,6,33,1,1
2019HU0127277,1,07512,6,21,1,6
2019HU0127277,2,07512,6,23,1,6
2019HU0127277,3,07512,6,22,1,6
2019HU0127277,4,07512,6,22,1,6
2019HU0127621,1,07508,6,7,1,1
2019HU0127690,1,07510,6,12,1,1
2019HU0127752,1,07511,6,13,1,1
2019HU0127752,2,07511,6,11,1,1
2019HU0127851,1,07507,6,13,1,1
2019HU0127851,2,07507,6,11,1,1
2019HU0127851,3,07507,6,11,1,1
2019HU0128064,1,07513,6,15,1,6
2019HU0128064,2,07513,6,15,1,6
2019HU0128378,1,07514,6,12,1,1
2019HU0128378,2,07514,6,12,1,1
2019HU0128971,1,07510,6,97,1,1
2019HU0128971,2,07510,6,77,1,1
2019HU0128971,3,07510,6,77,1,1
2019HU0128971,4,07510,6,78,1,1
2019HU0128971,5,07510,6,86,1,1
2019HU0129114,1,07512,6,12,1,6
2019HU0129467,1,07511,6,72,1,6
2019HU0129467,2,07511,6,51,2,8
2019HU0129807,1,07511,6,20,10,9
2019HU0130485,1,07508,6,29,1,6
2019HU0130485,2,07508,6,18,1,6
2019HU0130485,3,07508,6,22,1,6
2019HU0130629,1,07507,6,17,1,2
2019HU0130629,2,07507,6,12,1,2
2019HU0131401,1,07514,6,15,1,1
2019HU0131968,1,07511,6,19,1,1
2019HU0131968,2,07511,6,15,1,1
2019HU0132338,1,07512,6,10,1,1
2019HU0132338,2,07512,6,10,1,1
2019HU0132765,1,07513,6,12,1,1
2019HU0132765,2,07513,6,19,1,6
2019HU0132933,1,07508,6,16,1,6
2019HU0133084,1,07512,6,22,1,9
2019HU0133187,1,07508,6,11,1,6
2019HU0133187,2,07508,6,14,1,6
2019HU0134234,1,07511,6,156,23,1
2019HU0134234,2,07511,6,98,23,1
2019HU0134400,1,07507,6,18,1,2
2019HU0134400,2,07507,6,22,1,2
2019HU0135359,1,07512,6,26,1,1
2019HU0135449,1,07511,6,13,1,1
2019HU0135603,1,07507,6,17,1,1
2019HU0135603,2,07507,6,20,1,1
2019HU0135603,3,07507,6,17,1,1
2019HU0135603,4,07507,6,11,1,1
2019HU0136733,1,07514,6,17,1,6
2019HU0137012,1,07512,6,23,1,1
2019HU0137012,2,07512,6,27,1,1
2019HU0137012,3,07512,6,29,1,6
2019HU0137084,1,07514,6,11,1,1
2019HU0137084,2,07514,6,10,1,1
2019HU0137704,1,07514,6,14,1,6
2019HU0137704,2,07514,6,19,1,6
2019HU0138243,1,07507,6,5,1,6
2019HU0138243,2,07507,6,6,1,6
2019HU0138243,3,07507,6,7,1,6
2019HU0138243,4,07507,6,7,1,6
2019HU0139237,1,07514,6,10,1,6
2019HU0139698,1,07508,6,10,1,1
2019HU0139794,1,07514,6,34,1,1
2019HU0139794,2,07514,6,32,1,1
2019HU0140477,1,07509,6,11,1,6
2019HU0140691,1,07510,6,15,1,1
2019HU0140691,2,07510,6,17,1,1
2019HU0140691,3,07510,6,10,1,1
2019HU0140691,4,07510,6,11,1,1
2019HU0141023,1,07508,6,48,11,8
2019HU0141023,2,07508,6,49,11,8
2019HU0141049,1,07508,6,24,1,1
2019HU0141049,2,07508,6,27,1,1
2019HU0141318,1,07507,6,12,1,6
2019HU0141318,2,07507,6,13,1,6
2019HU0141318,3,07507,6,15,1,6
2019HU0141318,4,07507,6,18,1,6
2019HU0141318,5,07507,6,18,1,6
2019HU0141318,6,07507,6,11,1,6
2019HU0141934,1,07513,6,14,1,6
2019HU0141934,2,07513,6,11,1,6
2019HU0141934,3,07513,6,18,1,6
2019HU0142212,1,07507,6,16,1,6
2019HU0142212,2,07507,6,18,1,6
2019HU0142212,3,07507,6,25,1,6
2019HU0142402,1,07507,6,20,1,6
2019HU0142729,1,07512,6,12,1,1
2019HU0142729,2,07512,6,11,1,1
2019HU0142729,3,07512,6,12,1,1
2019HU0142729,4,07512,6,12,1,1
2019HU0143098,1,07509,6,48,1,6
2019HU0143098,2,07509,6,47,1,6
2019HU0143098,3,07509,6,40,1,6
2019HU0143526,1,07514,6,23,1,6
2019HU0143526,2,07514,6,23,1,6
2019HU0143842,1,07508,6,13,1,1
2019HU0143842,2,07508,6,14,1,1
2019HU0143842,3,07508,6,15,1,1
2019HU0143842,4,07508,6,14,1,1
2019HU0143906,1,07511,6,11,1,1
2019HU0143906,2,07511,6,10,1,1
2019HU0143906,3,07511,6,16,1,1
2019HU0144814,1,07511,6,9,1,1
2019HU0144814,2,07511,6,8,1,1
2019HU0144940,1,07511,6,10,1,1
2019HU0144940,2,07511,6,11,1,1
2019HU0144940,3,07511,6,11,1,1
2019HU0145055,1,07511,6,25,1,1
2019HU0145139,1,07510,6,28,1,1
2019HU0146065,1,07509,6,14,1,1
2019HU0146074,1,07513,6,16,23,1
2019HU0146182,1,07514,6,23,1,1
2019HU0146182,2,07514,6,13,1,1
2019HU0146182,3,07514,6,20,1,1
2019HU0146276,1,07507,6,14,1,2
2019HU0146276,2,07507,6,9,1,2
2019HU0146276,3,07507,6,9,1,2
2019HU0146295,1,07509,6,24,1,6
2019HU0146295,2,07509,6,25,1,1
2019HU0146586,1,07507,6,17,1,6
2019HU0146586,2,07507,6,20,1,6
2019HU0146586,3,07507,6,25,1,6
2019HU0146586,4,07507,6,20,1,6
2019HU0146630,1,07513,6,21,1,9
2019HU0146630,2,07513,6,28,1,6
2019HU0146924,1,07513,6,8,1,1
2019HU0146924,2,07513,6,12,1,1
2019HU0147067,1,07508,6,25,1,1
2019HU0147067,2,07508,6,27,1,6
2019HU0147067,3,07508,6,43,1,1
2019HU0147081,1,07509,6,18,1,6
2019HU0147198,1,07510,6,19,1,1
2019HU0147198,2,07510,6,15,1,1
2019HU0147198,3,07510,6,17,1,1
2019HU0147508,1,07512,6,16,1,1
2019HU0147648,1,07514,6,18,1,1
2019HU0147680,1,07508,6,14,1,6
2019HU0147680,2,07508,6,18,1,6
2019HU0147680,3,07508,6,17,1,6
2019HU0148833,1,07507,6,6,1,6
2019HU0148951,1,07511,6,25,21,1
2019HU0148955,1,07508,6,22,1,1
2019HU0148955,2,07508,6,10,1,2
2019HU0149294,1,07507,6,15,1,6
2019HU0149294,2,07507,6,16,1,6
2019HU0149294,3,07507,6,20,1,6
2019HU0149391,1,07512,6,13,1,1
2019HU0149391,2,07512,6,28,1,1
2019HU0149391,3,07512,6,15,1,8
2019HU0149497,1,07509,6,15,1,1
2019HU0149962,1,07507,6,43,1,6
2019HU0149962,2,07507,6,44,1,6
2019HU0149962,3,07507,6,49,1,6
2019HU0150546,1,07510,6,11,1,1
2019HU0151188,1,07508,6,26,2,8
2019HU0151720,1,07511,6,22,10,9
2019HU0151720,2,07511,6,9,1,2
2019HU0151720,3,07511,6,18,10,9
2019HU0152044,1,07508,6,10,1,1
2019HU0152248,1,07509,6,23,1,1
2019HU0152248,2,07509,6,22,1,1
2019HU0152959,1,07510,6,16,1,1
2019HU0152959,2,07510,6,25,1,6
2019HU0153113,1,07512,6,13,1,6
2019HU0153113,2,07512,6,13,1,1
2019HU0153113,3,07512,6,16,1,6
2019HU0153113,4,07512,6,8,1,1
2019HU0153113,5,07512,6,7,1,1
2019HU0153667,1,07508,6,16,1,6
2019HU0153667,2,07508,6,18,1,6
2019HU0153800,1,07512,6,24,1,2
2019HU0153800,2,07512,6,16,1,2
2019HU0154700,1,07511,6,16,1,1
2019HU0154927,1,07514,6,26,1,1
2019HU0154927,2,07514,6,23,1,1
2019HU0155087,1,07510,6,46,11,8
2019HU0155087,2,07510,6,46,11,8
2019HU0155087,3,07510,6,77,11,8
2019HU0155087,4,07510,6,55,11,8
2019HU0155314,1,07513,6,11,1,1
2019HU0155630,1,07514,6,17,2,1
2019HU0155630,2,07514,6,11,1,1
2019HU0156681,1,07510,6,70,1,6
2019HU0156738,1,07508,6,8,1,9
2019HU0156828,1,07514,6,19,1,1
2019HU0156828,2,07514,6,22,1,1
2019HU0156828,3,07514,6,29,1,1
2019HU0156828,4,07514,6,22,1,1
2019HU0156973,1,07510,6,13,1,6
2019HU0157369,1,07507,6,15,1,6
2019HU0157369,2,07507,6,12,1,6
2019HU0157369,3,07507,6,16,1,6
2019HU0157369,4,07507,6,15,1,6
2019HU0157369,5,07507,6,13,1,6
2019HU0158864,1,07507,6,8,1,6
2019HU0158864,2,07507,6,9,1,6
2019HU0158864,3,07507,6,15,1,6
2019HU0158864,4,07507,6,14,1,6
2019HU0158864,5,07507,6,10,1,6
2019HU0159885,1,07511,6,10,1,1
2019HU0159885,2,07511,6,9,1,1
2019HU0159988,1,07508,6,8,1,2
2019HU0159988,2,07508,6,18,1,1
